STATION,NAME,DATE,AWND,PRCP,SNOW,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09
US1TXTN0180,"FORT WORTH 5.6 E, TX US",11/27/2020,,0,,,,,,,,,,,,,
US1TXTN0180,"FORT WORTH 5.6 E, TX US",11/28/2020,,0,,,,,,,,,,,,,
US1TXTN0180,"FORT WORTH 5.6 E, TX US",11/29/2020,,0.47,,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",7/1/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",7/2/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",7/3/2020,,0.11,,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",7/4/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",7/5/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",7/6/2020,,1.42,,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",7/7/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",7/8/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",7/9/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",7/10/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",7/11/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",7/12/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",7/13/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",7/14/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",7/15/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",7/16/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",7/17/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",7/18/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",7/19/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",7/20/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",7/21/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",7/22/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",7/23/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",7/24/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",7/25/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",7/26/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",7/27/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",8/28/2020,,0.21,,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",9/15/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",9/16/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",9/17/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",9/18/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",9/19/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",9/20/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",9/21/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",9/22/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",9/23/2020,,0.25,,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",10/1/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",10/3/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",10/4/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",10/5/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",10/6/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",10/7/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",10/8/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",10/9/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",10/10/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",10/11/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",10/12/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",10/13/2020,,0,0,,,,,,,,,,,,
US1TXTN0181,"COLLEYVILLE 1.6 S, TX US",10/14/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",7/1/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",7/2/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",7/3/2020,,0.2,,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",7/4/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",7/5/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",7/6/2020,,0.35,,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",7/7/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",7/8/2020,,0.12,,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",7/9/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",7/10/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",7/11/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",7/12/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",7/13/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",7/14/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",7/15/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",7/16/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",7/17/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",7/18/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",7/19/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",7/20/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",7/21/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",7/22/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",7/23/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",7/24/2020,,0,,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",7/25/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",7/26/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",7/27/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",7/28/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",7/29/2020,,0.74,,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",7/30/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",7/31/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",8/1/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",8/2/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",8/3/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",8/4/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",8/5/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",8/6/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",8/7/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",8/8/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",8/9/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",8/10/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",8/11/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",8/12/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",8/13/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",8/14/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",8/15/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",8/16/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",8/17/2020,,0.16,,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",8/18/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",8/19/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",8/20/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",8/21/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",8/22/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",8/23/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",8/24/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",8/25/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",8/26/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",8/27/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",8/28/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",8/29/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",8/30/2020,,1.26,,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",8/31/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",9/1/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",9/2/2020,,2.21,,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",9/3/2020,,0.15,,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",9/4/2020,,0.12,,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",9/5/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",9/6/2020,,0.43,,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",9/7/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",9/8/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",9/9/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",9/10/2020,,2.83,,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",9/11/2020,,0.02,,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",9/12/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",9/13/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",9/14/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",9/15/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",9/16/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",9/17/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",9/18/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",9/19/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",9/20/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",9/21/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",9/22/2020,,0.2,,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",9/23/2020,,0.2,,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",9/24/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",9/25/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",9/26/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",9/27/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",9/28/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",9/29/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",9/30/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",10/1/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",10/2/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",10/3/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",10/4/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",10/5/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",10/6/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",10/7/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",10/8/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",10/9/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",10/10/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",10/11/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",10/12/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",10/13/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",10/14/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",10/15/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",10/16/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",10/17/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",10/18/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",10/19/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",10/20/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",10/21/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",10/22/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",10/23/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",10/24/2020,,0.55,,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",10/25/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",10/26/2020,,0.22,,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",10/27/2020,,0.11,,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",10/28/2020,,0.21,,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",10/29/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",10/30/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",10/31/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",11/1/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",11/2/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",11/3/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",11/4/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",11/5/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",11/6/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",11/7/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",11/8/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",11/9/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",11/10/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",11/11/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",11/12/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",11/13/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",11/14/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",11/15/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",11/16/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",11/17/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",11/18/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",11/19/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",11/20/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",11/21/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",11/22/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",11/23/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",11/24/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",11/25/2020,,0.35,,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",11/26/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",11/27/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",11/28/2020,,0,0,,,,,,,,,,,,
US1TXTN0061,"MANSFIELD 2.6 NNE, TX US",11/29/2020,,0.55,,,,,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",7/1/2020,,0,,,92,79,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",7/2/2020,,0,,,94,79,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",7/3/2020,,0.75,,,96,73,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",7/4/2020,,0,,,96,74,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",7/5/2020,,0,,,97,76,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",7/6/2020,,0.1,,,92,74,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",7/7/2020,,0,,,87,74,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",7/8/2020,,0,,,90,75,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",7/9/2020,,0,,,94,75,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",7/10/2020,,0,,,96,79,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",7/11/2020,,0,,,95,79,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",7/12/2020,,0,,,98,76,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",7/13/2020,,0,,,100,77,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",7/14/2020,,0,,,102,79,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",7/15/2020,,0,,,101,78,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",7/16/2020,,0,,,95,79,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",7/17/2020,,0,,,100,79,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",7/18/2020,,0,,,100,78,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",7/19/2020,,0,,,100,78,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",7/20/2020,,0,,,100,77,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",7/21/2020,,0,,,97,76,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",7/22/2020,,0,,,94,77,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",7/23/2020,,0,,,98,78,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",7/24/2020,,0,,,97,78,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",7/25/2020,,0,,,98,78,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",7/26/2020,,0,,,92,77,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",7/27/2020,,0,,,93,75,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",7/28/2020,,0.2,,,94,76,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",7/29/2020,,0,,,81,77,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",7/30/2020,,0,,,93,76,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",7/31/2020,,0,,,100,75,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",8/1/2020,,0,,,92,70,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",8/2/2020,,0,,,93,69,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",8/3/2020,,0,,,94,69,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",8/4/2020,,0,,,95,71,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",8/5/2020,,0,,,96,72,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",8/6/2020,,0,,,92,77,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",8/7/2020,,0,,,93,77,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",8/8/2020,,0,,,99,78,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",8/9/2020,,0,,,100,78,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",8/10/2020,,0,,,101,78,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",8/11/2020,,0,,,101,79,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",8/12/2020,,0,,,101,81,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",8/13/2020,,0,,,105,80,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",8/14/2020,,0,,,105,80,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",8/15/2020,,0,,,107,81,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",8/16/2020,,0,,,107,79,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",8/17/2020,,0.09,,,106,71,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",8/18/2020,,0,,,92,73,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",8/19/2020,,0,,,98,66,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",8/20/2020,,0,,,94,67,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",8/21/2020,,0,,,95,67,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",8/22/2020,,0,,,97,71,,,,,,,,,
USC00413289,"FORT WORTH NATURE CENTER, TX US",8/23/2020,,0,,,97,72,,,,,,,,,
